branchname,ZIP_CODE,BORROWER_COUNT,RENEWED_LM,ADDED_LM,DELETED_LM
"Everest, Barnes Reading Room",66434,5,1,,
"Everest, Barnes Reading Room",66439,13,,,
"Everest, Barnes Reading Room",66532,1,,,
"Hiawatha, Morrill Public Library",-,4,,,
"Hiawatha, Morrill Public Library",0,9,2,,
"Hiawatha, Morrill Public Library",64507,1,,,
"Hiawatha, Morrill Public Library",66002,7,,,
"Hiawatha, Morrill Public Library",66006,2,,,
"Hiawatha, Morrill Public Library",66008,2,,,
"Hiawatha, Morrill Public Library",66017,7,,,
"Hiawatha, Morrill Public Library",66023,1,,,
"Hiawatha, Morrill Public Library",66032,1,,,
"Hiawatha, Morrill Public Library",66035,22,,,
"Hiawatha, Morrill Public Library",66040,1,,,
"Hiawatha, Morrill Public Library",66041,1,1,,
"Hiawatha, Morrill Public Library",66044,7,,,
"Hiawatha, Morrill Public Library",66049,3,,,
"Hiawatha, Morrill Public Library",66053,3,,,
"Hiawatha, Morrill Public Library",66058,3,,,
"Hiawatha, Morrill Public Library",66067,2,,,
"Hiawatha, Morrill Public Library",66071,1,,,
"Hiawatha, Morrill Public Library",66087,14,1,,
"Hiawatha, Morrill Public Library",66090,2,,,
"Hiawatha, Morrill Public Library",66094,46,,,
"Hiawatha, Morrill Public Library",66202,1,,,
"Hiawatha, Morrill Public Library",66408,2,,,
"Hiawatha, Morrill Public Library",66411,1,,,
"Hiawatha, Morrill Public Library",66415,1,,,
"Hiawatha, Morrill Public Library",66417,1,,,
"Hiawatha, Morrill Public Library",66423,1,,,
"Hiawatha, Morrill Public Library",66424,29,,,
"Hiawatha, Morrill Public Library",66425,49,5,,
"Hiawatha, Morrill Public Library",66427,1,,,
"Hiawatha, Morrill Public Library",66428,1,,,
"Hiawatha, Morrill Public Library",66432,1,,,
"Hiawatha, Morrill Public Library",66434,1878,69,15,19
"Hiawatha, Morrill Public Library",66436,4,,,
"Hiawatha, Morrill Public Library",66439,135,2,,3
"Hiawatha, Morrill Public Library",66441,1,,,
"Hiawatha, Morrill Public Library",66451,1,,,
"Hiawatha, Morrill Public Library",66502,1,,,
"Hiawatha, Morrill Public Library",66508,1,,,
"Hiawatha, Morrill Public Library",66515,24,,,
"Hiawatha, Morrill Public Library",66516,1,,,
"Hiawatha, Morrill Public Library",66524,1,,,
"Hiawatha, Morrill Public Library",66527,60,2,,2
"Hiawatha, Morrill Public Library",66532,124,3,,
"Hiawatha, Morrill Public Library",66534,21,,,
"Hiawatha, Morrill Public Library",66536,1,,,
"Hiawatha, Morrill Public Library",66538,1,,,
"Hiawatha, Morrill Public Library",66547,2,,,
"Hiawatha, Morrill Public Library",66550,1,,,
"Hiawatha, Morrill Public Library",66552,1,,,
"Hiawatha, Morrill Public Library",66607,2,,,
"Hiawatha, Morrill Public Library",66615,1,,,
"Hiawatha, Morrill Public Library",66701,1,,,
"Hiawatha, Morrill Public Library",66720,1,,,
"Hiawatha, Morrill Public Library",66725,1,,,
"Hiawatha, Morrill Public Library",66733,1,,,
"Hiawatha, Morrill Public Library",66736,1,,,
"Hiawatha, Morrill Public Library",66743,1,,,
"Hiawatha, Morrill Public Library",66749,2,,,
"Hiawatha, Morrill Public Library",66762,1,,,
"Hiawatha, Morrill Public Library",66801,1,,,
"Hiawatha, Morrill Public Library",66839,2,,,
"Hiawatha, Morrill Public Library",66846,2,,,
"Hiawatha, Morrill Public Library",66852,1,,,
"Hiawatha, Morrill Public Library",66857,1,,,
"Hiawatha, Morrill Public Library",66861,1,,,
"Hiawatha, Morrill Public Library",66871,1,,,
"Hiawatha, Morrill Public Library",66901,1,,,
"Hiawatha, Morrill Public Library",66935,1,,,
"Hiawatha, Morrill Public Library",66949,1,,,
"Hiawatha, Morrill Public Library",67002,1,,,
"Hiawatha, Morrill Public Library",67005,1,,,
"Hiawatha, Morrill Public Library",67010,1,,,
"Hiawatha, Morrill Public Library",67026,1,,,
"Hiawatha, Morrill Public Library",67037,1,,,
"Hiawatha, Morrill Public Library",67039,1,,,
"Hiawatha, Morrill Public Library",67042,2,,,
"Hiawatha, Morrill Public Library",67045,1,,,
"Hiawatha, Morrill Public Library",67062,1,,,
"Hiawatha, Morrill Public Library",67063,2,,,
"Hiawatha, Morrill Public Library",67114,1,,,
"Hiawatha, Morrill Public Library",67147,1,,,
"Hiawatha, Morrill Public Library",67156,1,,,
"Hiawatha, Morrill Public Library",67219,1,,,
"Hiawatha, Morrill Public Library",67301,1,,1,
"Hiawatha, Morrill Public Library",67337,1,,,
"Hiawatha, Morrill Public Library",67357,1,,,
"Hiawatha, Morrill Public Library",67401,1,1,,
"Hiawatha, Morrill Public Library",67410,1,,,
"Hiawatha, Morrill Public Library",67420,1,,,
"Hiawatha, Morrill Public Library",67432,1,,,
"Hiawatha, Morrill Public Library",67437,1,,,
"Hiawatha, Morrill Public Library",67439,2,,,
"Hiawatha, Morrill Public Library",67456,1,,,
"Hiawatha, Morrill Public Library",67460,1,,,
"Hiawatha, Morrill Public Library",67467,1,,,
"Hiawatha, Morrill Public Library",67501,1,,,
"Hiawatha, Morrill Public Library",67530,1,,,
"Hiawatha, Morrill Public Library",67550,1,,,
"Hiawatha, Morrill Public Library",67558,1,,,
"Hiawatha, Morrill Public Library",67579,1,,,
"Hiawatha, Morrill Public Library",67601,1,,,
"Hiawatha, Morrill Public Library",67654,1,,,
"Hiawatha, Morrill Public Library",67663,1,,,
"Hiawatha, Morrill Public Library",67665,1,,,
"Hiawatha, Morrill Public Library",67672,1,,,
"Hiawatha, Morrill Public Library",67701,1,,,
"Hiawatha, Morrill Public Library",67735,1,,,
"Hiawatha, Morrill Public Library",67736,1,,,
"Hiawatha, Morrill Public Library",67748,1,,,
"Hiawatha, Morrill Public Library",67801,1,,,
"Hiawatha, Morrill Public Library",67831,1,,,
"Hiawatha, Morrill Public Library",67835,1,,,
"Hiawatha, Morrill Public Library",67839,1,,,
"Hiawatha, Morrill Public Library",67846,1,,,
"Hiawatha, Morrill Public Library",67860,1,,,
"Hiawatha, Morrill Public Library",67864,1,,,
"Hiawatha, Morrill Public Library",67877,2,,,
"Hiawatha, Morrill Public Library",67878,1,,,
"Hiawatha, Morrill Public Library",67880,1,,,
"Hiawatha, Morrill Public Library",67901,1,,,
"Hiawatha, Morrill Public Library",67951,1,,,
"Hiawatha, Morrill Public Library",68337,1,,,
"Hiawatha, Morrill Public Library",68355,19,,,
"Hiawatha, Morrill Public Library",68376,2,1,,
"Highland Community College",-,36,,,
"Highland Community College",0,851,,,
"Highland Community College",64079,9,,,
"Highland Community College",64098,1,,,
"Highland Community College",64114,4,,,
"Highland Community College",64118,4,,,
"Highland Community College",64133,7,,,
"Highland Community College",64138,8,,,
"Highland Community College",64151,2,,,
"Highland Community College",64152,5,,,
"Highland Community College",64440,1,,,
"Highland Community College",64484,5,,,
"Highland Community College",64485,24,,,
"Highland Community College",64501,20,,,
"Highland Community College",64503,39,,,
"Highland Community College",64504,29,,,
"Highland Community College",64505,33,,,
"Highland Community College",64506,57,,,
"Highland Community College",64507,30,,,
"Highland Community College",66002,475,,,
"Highland Community College",66006,6,,,
"Highland Community College",66007,3,,,
"Highland Community College",66008,16,,,
"Highland Community College",66012,10,,,
"Highland Community College",66016,28,,,
"Highland Community College",66017,17,,,
"Highland Community College",66018,2,,,
"Highland Community College",66020,35,,,
"Highland Community College",66023,59,,,
"Highland Community College",66024,31,,,
"Highland Community College",66025,7,,,
"Highland Community College",66027,5,,,
"Highland Community College",66030,4,,,
"Highland Community College",66032,2,,,
"Highland Community College",66035,86,,,
"Highland Community College",66040,1,,,
"Highland Community College",66041,31,,,
"Highland Community College",66043,14,,,
"Highland Community College",66044,26,,,
"Highland Community College",66046,14,,,
"Highland Community College",66047,19,,,
"Highland Community College",66048,142,,,
"Highland Community College",66049,48,,,
"Highland Community College",66050,27,,,
"Highland Community College",66053,2,,,
"Highland Community College",66054,56,,,1
"Highland Community College",66058,14,,,
"Highland Community College",66060,39,,,
"Highland Community College",66061,13,,,
"Highland Community College",66062,18,,,
"Highland Community College",66064,5,,,
"Highland Community College",66066,51,1,,
"Highland Community College",66067,8,,,
"Highland Community College",66070,58,,,
"Highland Community College",66071,1,,,
"Highland Community College",66073,43,,,
"Highland Community College",66079,1,,,
"Highland Community College",66083,5,,,
"Highland Community College",66086,9,,,
"Highland Community College",66087,132,,,
"Highland Community College",66088,93,,,
"Highland Community College",66090,121,,,
"Highland Community College",66094,14,,,
"Highland Community College",66097,40,,,
"Highland Community College",66101,1,,,
"Highland Community College",66102,4,,,
"Highland Community College",66103,1,,,
"Highland Community College",66104,11,,,
"Highland Community College",66106,4,,,
"Highland Community College",66109,10,,,
"Highland Community College",66111,5,,,
"Highland Community College",66112,3,,,
"Highland Community College",66202,4,,,
"Highland Community College",66203,4,,,
"Highland Community College",66205,3,,,
"Highland Community College",66208,2,,,
"Highland Community College",66210,1,,,
"Highland Community College",66212,3,,,
"Highland Community College",66213,7,,,
"Highland Community College",66214,2,,,
"Highland Community College",66215,6,,,
"Highland Community College",66219,5,,,
"Highland Community College",66220,4,,,
"Highland Community College",66221,4,,,
"Highland Community College",66223,5,,,
"Highland Community College",66226,9,,,
"Highland Community College",66227,1,,,
"Highland Community College",66401,45,,,
"Highland Community College",66402,10,,,
"Highland Community College",66403,33,,,
"Highland Community College",66404,28,,,
"Highland Community College",66406,11,,,
"Highland Community College",66407,15,,,
"Highland Community College",66408,15,1,,
"Highland Community College",66409,16,,,
"Highland Community College",66411,25,,,
"Highland Community College",66413,3,,,
"Highland Community College",66414,3,,,
"Highland Community College",66415,37,,,
"Highland Community College",66416,15,,,
"Highland Community College",66417,22,,,
"Highland Community College",66418,10,,,
"Highland Community College",66419,11,,,
"Highland Community College",66422,13,,,
"Highland Community College",66423,2,,,
"Highland Community College",66424,19,,,
"Highland Community College",66425,16,,,
"Highland Community College",66427,60,,,
"Highland Community College",66428,16,,,
"Highland Community College",66429,16,,,
"Highland Community College",66431,2,,,
"Highland Community College",66432,13,,,
"Highland Community College",66434,197,2,,
"Highland Community College",66436,218,,,
"Highland Community College",66438,9,,,
"Highland Community College",66439,103,,,
"Highland Community College",66440,36,,,
"Highland Community College",66441,12,,,
"Highland Community College",66451,1,,,
"Highland Community College",66501,8,,,
"Highland Community College",66502,321,,,
"Highland Community College",66503,86,,,
"Highland Community College",66507,40,,,
"Highland Community College",66508,153,,,
"Highland Community College",66509,50,,,
"Highland Community College",66510,1,,,
"Highland Community College",66512,91,,,
"Highland Community College",66515,16,,,
"Highland Community College",66516,12,,,
"Highland Community College",66520,10,,,
"Highland Community College",66521,62,,,
"Highland Community College",66522,3,,,
"Highland Community College",66523,7,,,
"Highland Community College",66524,1,,,
"Highland Community College",66526,22,,,
"Highland Community College",66527,7,,,
"Highland Community College",66531,12,,,
"Highland Community College",66532,32,,,
"Highland Community College",66533,52,,,
"Highland Community College",66534,154,,,
"Highland Community College",66535,79,,,
"Highland Community College",66536,144,,,
"Highland Community College",66538,120,,,
"Highland Community College",66539,20,,,
"Highland Community College",66540,14,,,
"Highland Community College",66541,5,,,
"Highland Community College",66542,15,,,
"Highland Community College",66543,2,,,
"Highland Community College",66544,15,,,
"Highland Community College",66547,319,,,
"Highland Community College",66548,28,,,
"Highland Community College",66549,38,,,
"Highland Community College",66550,32,,,
"Highland Community College",66552,11,,,
"Highland Community College",66604,82,,,
"Highland Community College",66605,47,,,
"Highland Community College",66606,37,,,
"Highland Community College",66607,18,,,
"Highland Community College",66608,12,,,
"Highland Community College",66609,15,,,
"Highland Community College",66610,18,,,
"Highland Community College",66611,33,,,
"Highland Community College",66612,2,,,
"Highland Community College",66614,100,,,
"Highland Community College",66615,18,,,
"Highland Community College",66616,21,,,
"Highland Community College",66617,70,,,
"Highland Community College",66618,62,,,
"Highland Community College",66619,7,,,
"Highland Community College",66701,1,,,
"Highland Community College",66713,2,,,
"Highland Community College",66743,3,,,
"Highland Community College",66762,2,,,
"Highland Community College",66801,8,,,
"Highland Community College",66846,2,,,
"Highland Community College",66854,1,,,
"Highland Community College",66856,1,,,
"Highland Community College",66860,1,,,
"Highland Community College",66861,1,,,
"Highland Community College",66868,2,,,
"Highland Community College",66871,1,,,
"Highland Community College",66901,4,,,
"Highland Community College",66945,12,,,
"Highland Community College",66949,1,,,
"Highland Community College",66968,4,,,
"Highland Community College",67002,2,,,
"Highland Community College",67003,3,,,
"Highland Community College",67005,1,,,
"Highland Community College",67037,1,,,
"Highland Community College",67042,1,,,
"Highland Community College",67052,3,,,
"Highland Community College",67056,1,,,
"Highland Community College",67058,1,,,
"Highland Community College",67060,1,,,
"Highland Community College",67068,2,,,
"Highland Community College",67110,1,,,
"Highland Community College",67114,2,,,
"Highland Community College",67124,1,,,
"Highland Community College",67135,1,,,
"Highland Community College",67144,1,,,
"Highland Community College",67156,1,,,
"Highland Community College",67337,2,,,
"Highland Community College",67401,22,,,
"Highland Community College",67410,9,,,
"Highland Community College",67420,1,,,
"Highland Community College",67432,5,,,
"Highland Community College",67456,4,,,
"Highland Community College",67460,2,,,
"Highland Community College",67501,6,,,
"Highland Community College",67522,1,,,
"Highland Community College",67530,1,,,
"Highland Community College",67601,5,,,
"Highland Community College",67645,1,,,
"Highland Community College",67663,1,,,
"Highland Community College",67701,1,,,
"Highland Community College",67735,1,,,
"Highland Community College",67801,1,,,
"Highland Community College",67834,1,,,
"Highland Community College",67835,1,,,
"Highland Community College",67839,1,,,
"Highland Community College",67846,2,,,
"Highland Community College",67860,1,,,
"Highland Community College",67861,1,,,
"Highland Community College",67877,2,,,
"Highland Community College",67879,1,,,
"Highland Community College",67880,1,,,
"Highland Community College",67901,1,,,
"Highland Community College",67951,1,,,
"Highland Community College",68337,1,,,
"Highland Community College",68345,1,,,
"Highland Community College",68355,20,,,
"Highland Community College",68376,2,,,
"Holton, Beck-Bookman Library",-,3,,,
"Holton, Beck-Bookman Library",0,33,,,
"Holton, Beck-Bookman Library",66002,1,,,
"Holton, Beck-Bookman Library",66006,2,,,
"Holton, Beck-Bookman Library",66012,1,,,
"Holton, Beck-Bookman Library",66017,1,,,
"Holton, Beck-Bookman Library",66023,3,,,
"Holton, Beck-Bookman Library",66032,1,,,
"Holton, Beck-Bookman Library",66035,3,,,
"Holton, Beck-Bookman Library",66040,2,,,
"Holton, Beck-Bookman Library",66043,1,,,
"Holton, Beck-Bookman Library",66044,1,,,
"Holton, Beck-Bookman Library",66048,1,,,
"Holton, Beck-Bookman Library",66049,2,,,
"Holton, Beck-Bookman Library",66052,1,,,
"Holton, Beck-Bookman Library",66053,1,,,
"Holton, Beck-Bookman Library",66054,1,,,
"Holton, Beck-Bookman Library",66056,1,,,
"Holton, Beck-Bookman Library",66058,15,1,,
"Holton, Beck-Bookman Library",66060,1,,,
"Holton, Beck-Bookman Library",66061,1,,,
"Holton, Beck-Bookman Library",66064,1,,,
"Holton, Beck-Bookman Library",66066,1,,,
"Holton, Beck-Bookman Library",66067,1,,,
"Holton, Beck-Bookman Library",66070,2,,,
"Holton, Beck-Bookman Library",66072,1,,,
"Holton, Beck-Bookman Library",66075,1,,,
"Holton, Beck-Bookman Library",66076,1,,,
"Holton, Beck-Bookman Library",66080,1,,,
"Holton, Beck-Bookman Library",66086,1,,,
"Holton, Beck-Bookman Library",66087,1,,,
"Holton, Beck-Bookman Library",66088,8,,,1
"Holton, Beck-Bookman Library",66092,1,,,
"Holton, Beck-Bookman Library",66097,1,,,
"Holton, Beck-Bookman Library",66102,1,,,
"Holton, Beck-Bookman Library",66408,1,,,
"Holton, Beck-Bookman Library",66411,2,,,
"Holton, Beck-Bookman Library",66413,1,,,
"Holton, Beck-Bookman Library",66415,2,,,
"Holton, Beck-Bookman Library",66416,124,,1,1
"Holton, Beck-Bookman Library",66417,4,,,
"Holton, Beck-Bookman Library",66418,29,,,
"Holton, Beck-Bookman Library",66419,96,2,,
"Holton, Beck-Bookman Library",66422,3,,,
"Holton, Beck-Bookman Library",66423,1,,,
"Holton, Beck-Bookman Library",66424,2,,,
"Holton, Beck-Bookman Library",66425,3,,,
"Holton, Beck-Bookman Library",66427,2,,,
"Holton, Beck-Bookman Library",66428,11,1,,
"Holton, Beck-Bookman Library",66432,26,,1,
"Holton, Beck-Bookman Library",66434,4,1,,
"Holton, Beck-Bookman Library",66436,2364,41,16,13
"Holton, Beck-Bookman Library",66439,26,1,,
"Holton, Beck-Bookman Library",66440,121,1,,
"Holton, Beck-Bookman Library",66441,1,,,
"Holton, Beck-Bookman Library",66451,1,,,
"Holton, Beck-Bookman Library",66502,1,,,
"Holton, Beck-Bookman Library",66508,2,,,
"Holton, Beck-Bookman Library",66509,442,8,2,2
"Holton, Beck-Bookman Library",66512,2,,,
"Holton, Beck-Bookman Library",66516,59,3,,1
"Holton, Beck-Bookman Library",66521,16,,,
"Holton, Beck-Bookman Library",66523,1,,,
"Holton, Beck-Bookman Library",66527,4,,,
"Holton, Beck-Bookman Library",66531,1,,,
"Holton, Beck-Bookman Library",66533,1,,,
"Holton, Beck-Bookman Library",66534,4,,,
"Holton, Beck-Bookman Library",66536,1,,,
"Holton, Beck-Bookman Library",66540,118,,2,1
"Holton, Beck-Bookman Library",66546,1,,,
"Holton, Beck-Bookman Library",66547,1,,,
"Holton, Beck-Bookman Library",66548,1,,,
"Holton, Beck-Bookman Library",66549,1,,,
"Holton, Beck-Bookman Library",66550,40,,,
"Holton, Beck-Bookman Library",66552,55,2,1,
"Holton, Beck-Bookman Library",66604,5,,,
"Holton, Beck-Bookman Library",66605,1,,,
"Holton, Beck-Bookman Library",66606,2,,,
"Holton, Beck-Bookman Library",66607,6,,,
"Holton, Beck-Bookman Library",66608,2,,,
"Holton, Beck-Bookman Library",66609,2,,,
"Holton, Beck-Bookman Library",66611,3,,,
"Holton, Beck-Bookman Library",66612,1,,,
"Holton, Beck-Bookman Library",66614,4,,,
"Holton, Beck-Bookman Library",66615,1,,,
"Holton, Beck-Bookman Library",66616,2,,,
"Holton, Beck-Bookman Library",66617,7,,,
"Holton, Beck-Bookman Library",66618,7,,,1
"Holton, Beck-Bookman Library",66619,5,,,
"Holton, Beck-Bookman Library",66701,2,,,
"Holton, Beck-Bookman Library",66713,1,,,
"Holton, Beck-Bookman Library",66720,1,,,
"Holton, Beck-Bookman Library",66725,1,,,
"Holton, Beck-Bookman Library",66733,1,,,
"Holton, Beck-Bookman Library",66736,1,,,
"Holton, Beck-Bookman Library",66743,1,,,
"Holton, Beck-Bookman Library",66748,1,,,
"Holton, Beck-Bookman Library",66749,2,,,
"Holton, Beck-Bookman Library",66762,1,,,
"Holton, Beck-Bookman Library",66801,1,,,
"Holton, Beck-Bookman Library",66833,1,,,
"Holton, Beck-Bookman Library",66835,1,,,
"Holton, Beck-Bookman Library",66839,2,,,
"Holton, Beck-Bookman Library",66846,2,,,
"Holton, Beck-Bookman Library",66854,1,,,
"Holton, Beck-Bookman Library",66856,1,,,
"Holton, Beck-Bookman Library",66857,1,,,
"Holton, Beck-Bookman Library",66860,1,,,
"Holton, Beck-Bookman Library",66861,1,,,
"Holton, Beck-Bookman Library",66871,1,,,
"Holton, Beck-Bookman Library",66901,2,,,
"Holton, Beck-Bookman Library",66935,1,,,
"Holton, Beck-Bookman Library",66945,1,,,
"Holton, Beck-Bookman Library",66949,1,,,
"Holton, Beck-Bookman Library",66967,1,,,
"Holton, Beck-Bookman Library",66968,1,,,
"Holton, Beck-Bookman Library",67002,2,,,
"Holton, Beck-Bookman Library",67003,2,,,
"Holton, Beck-Bookman Library",67005,1,,,
"Holton, Beck-Bookman Library",67010,2,,,
"Holton, Beck-Bookman Library",67026,1,,,
"Holton, Beck-Bookman Library",67037,1,,,
"Holton, Beck-Bookman Library",67039,1,,,
"Holton, Beck-Bookman Library",67042,2,,,
"Holton, Beck-Bookman Library",67045,2,,,
"Holton, Beck-Bookman Library",67052,1,,,
"Holton, Beck-Bookman Library",67056,1,,,
"Holton, Beck-Bookman Library",67058,1,,,
"Holton, Beck-Bookman Library",67060,2,,,
"Holton, Beck-Bookman Library",67062,2,,,
"Holton, Beck-Bookman Library",67063,2,,,
"Holton, Beck-Bookman Library",67068,1,,,
"Holton, Beck-Bookman Library",67104,2,,,
"Holton, Beck-Bookman Library",67107,1,,,
"Holton, Beck-Bookman Library",67110,1,,,
"Holton, Beck-Bookman Library",67114,1,,,
"Holton, Beck-Bookman Library",67119,1,,,
"Holton, Beck-Bookman Library",67124,2,,,
"Holton, Beck-Bookman Library",67135,1,,,
"Holton, Beck-Bookman Library",67144,2,,,
"Holton, Beck-Bookman Library",67147,1,,,
"Holton, Beck-Bookman Library",67154,2,,,
"Holton, Beck-Bookman Library",67156,2,,,
"Holton, Beck-Bookman Library",67219,1,,,
"Holton, Beck-Bookman Library",67301,1,,,
"Holton, Beck-Bookman Library",67333,1,,,
"Holton, Beck-Bookman Library",67335,2,,,
"Holton, Beck-Bookman Library",67337,1,,,
"Holton, Beck-Bookman Library",67357,2,,,
"Holton, Beck-Bookman Library",67361,1,,,
"Holton, Beck-Bookman Library",67401,2,,,
"Holton, Beck-Bookman Library",67410,1,,,
"Holton, Beck-Bookman Library",67420,2,,,
"Holton, Beck-Bookman Library",67431,1,,,
"Holton, Beck-Bookman Library",67432,1,,,
"Holton, Beck-Bookman Library",67437,1,,,
"Holton, Beck-Bookman Library",67439,2,,,
"Holton, Beck-Bookman Library",67449,1,,,
"Holton, Beck-Bookman Library",67456,1,,,
"Holton, Beck-Bookman Library",67460,1,,,
"Holton, Beck-Bookman Library",67467,2,,,
"Holton, Beck-Bookman Library",67481,1,,,
"Holton, Beck-Bookman Library",67490,1,,,
"Holton, Beck-Bookman Library",67501,1,,,
"Holton, Beck-Bookman Library",67504,2,,,
"Holton, Beck-Bookman Library",67522,1,,,
"Holton, Beck-Bookman Library",67525,1,,,
"Holton, Beck-Bookman Library",67530,2,,,
"Holton, Beck-Bookman Library",67544,1,,,
"Holton, Beck-Bookman Library",67547,1,,,
"Holton, Beck-Bookman Library",67550,3,,,
"Holton, Beck-Bookman Library",67554,2,,,
"Holton, Beck-Bookman Library",67558,1,,,
"Holton, Beck-Bookman Library",67572,1,,,
"Holton, Beck-Bookman Library",67576,1,,,
"Holton, Beck-Bookman Library",67579,2,,,
"Holton, Beck-Bookman Library",67601,1,,,
"Holton, Beck-Bookman Library",67622,1,,,
"Holton, Beck-Bookman Library",67645,1,,,
"Holton, Beck-Bookman Library",67648,1,,,
"Holton, Beck-Bookman Library",67654,3,,,
"Holton, Beck-Bookman Library",67663,1,,,
"Holton, Beck-Bookman Library",67665,1,,,
"Holton, Beck-Bookman Library",67672,1,,,
"Holton, Beck-Bookman Library",67701,2,,,
"Holton, Beck-Bookman Library",67735,2,,,
"Holton, Beck-Bookman Library",67736,1,,,
"Holton, Beck-Bookman Library",67737,1,,,
"Holton, Beck-Bookman Library",67748,1,,,
"Holton, Beck-Bookman Library",67749,1,,,
"Holton, Beck-Bookman Library",67752,1,,,
"Holton, Beck-Bookman Library",67756,1,,,
"Holton, Beck-Bookman Library",67757,1,,,
"Holton, Beck-Bookman Library",67801,2,,,
"Holton, Beck-Bookman Library",67831,2,,,
"Holton, Beck-Bookman Library",67834,2,,,
"Holton, Beck-Bookman Library",67835,2,,,
"Holton, Beck-Bookman Library",67839,1,,,
"Holton, Beck-Bookman Library",67844,2,,,
"Holton, Beck-Bookman Library",67846,3,,,
"Holton, Beck-Bookman Library",67855,2,,,
"Holton, Beck-Bookman Library",67860,1,,,
"Holton, Beck-Bookman Library",67861,1,,,
"Holton, Beck-Bookman Library",67864,1,,,
"Holton, Beck-Bookman Library",67865,1,,,
"Holton, Beck-Bookman Library",67871,1,,,
"Holton, Beck-Bookman Library",67877,1,,,
"Holton, Beck-Bookman Library",67878,1,,,
"Holton, Beck-Bookman Library",67879,1,,,
"Holton, Beck-Bookman Library",67880,1,,,
"Holton, Beck-Bookman Library",67950,1,,,
"Holton, Beck-Bookman Library",67951,1,,,
"Horton Public Library",-,3,,,
"Horton Public Library",0,34,,1,1
"Horton Public Library",64507,1,,,
"Horton Public Library",66002,3,,,
"Horton Public Library",66006,1,,,
"Horton Public Library",66007,1,,,
"Horton Public Library",66023,2,,,
"Horton Public Library",66030,1,,1,
"Horton Public Library",66032,1,,,
"Horton Public Library",66040,2,,,
"Horton Public Library",66041,3,,,
"Horton Public Library",66043,1,,,
"Horton Public Library",66044,1,,,
"Horton Public Library",66048,2,,,
"Horton Public Library",66049,1,,,
"Horton Public Library",66053,2,,,
"Horton Public Library",66056,1,,,
"Horton Public Library",66058,18,,,
"Horton Public Library",66061,1,,,
"Horton Public Library",66062,1,,,
"Horton Public Library",66064,1,,,
"Horton Public Library",66067,2,,,
"Horton Public Library",66071,1,,,
"Horton Public Library",66075,1,,,
"Horton Public Library",66076,1,,,
"Horton Public Library",66080,1,,,
"Horton Public Library",66086,1,,,
"Horton Public Library",66087,2,,,
"Horton Public Library",66088,1,,,
"Horton Public Library",66094,2,,,
"Horton Public Library",66101,1,,,
"Horton Public Library",66408,1,,,
"Horton Public Library",66415,1,,,
"Horton Public Library",66423,1,,,
"Horton Public Library",66424,46,,1,
"Horton Public Library",66425,1,,,
"Horton Public Library",66427,1,,,
"Horton Public Library",66428,1,,,
"Horton Public Library",66429,1,,,
"Horton Public Library",66434,32,,,1
"Horton Public Library",66436,7,,,
"Horton Public Library",66439,838,8,11,9
"Horton Public Library",66440,1,,,
"Horton Public Library",66441,2,,,
"Horton Public Library",66451,1,,,
"Horton Public Library",66502,1,,,
"Horton Public Library",66508,2,,,
"Horton Public Library",66515,1,,,
"Horton Public Library",66516,2,,,
"Horton Public Library",66521,1,,,
"Horton Public Library",66527,9,,,
"Horton Public Library",66532,2,,,
"Horton Public Library",66534,2,,,
"Horton Public Library",66536,1,,,
"Horton Public Library",66538,1,,,
"Horton Public Library",66547,1,,,
"Horton Public Library",66552,13,,,
"Horton Public Library",66606,2,,,
"Horton Public Library",66701,1,,,
"Horton Public Library",66713,1,,,
"Horton Public Library",66720,1,,,
"Horton Public Library",66725,1,,,
"Horton Public Library",66733,1,,,
"Horton Public Library",66736,1,,,
"Horton Public Library",66749,1,,,
"Horton Public Library",66762,1,,,
"Horton Public Library",66801,1,,,
"Horton Public Library",66839,3,,,
"Horton Public Library",66846,1,,,
"Horton Public Library",66852,1,,,
"Horton Public Library",66856,1,,,
"Horton Public Library",66857,1,,,
"Horton Public Library",66860,1,,,
"Horton Public Library",66871,1,,,
"Horton Public Library",66901,2,,,
"Horton Public Library",66935,1,,,
"Horton Public Library",67002,2,,,
"Horton Public Library",67005,1,,,
"Horton Public Library",67010,1,,,
"Horton Public Library",67026,1,,,
"Horton Public Library",67037,1,,,
"Horton Public Library",67039,1,,,
"Horton Public Library",67042,3,,,
"Horton Public Library",67045,1,,,
"Horton Public Library",67056,1,,,
"Horton Public Library",67062,1,,,
"Horton Public Library",67063,1,,,
"Horton Public Library",67104,1,,,
"Horton Public Library",67107,2,,,
"Horton Public Library",67110,1,,,
"Horton Public Library",67114,2,,,
"Horton Public Library",67119,1,,,
"Horton Public Library",67135,1,,,
"Horton Public Library",67144,1,,,
"Horton Public Library",67147,1,,,
"Horton Public Library",67154,2,,,
"Horton Public Library",67156,1,,,
"Horton Public Library",67301,1,,,
"Horton Public Library",67333,1,,,
"Horton Public Library",67335,1,,,
"Horton Public Library",67337,1,,,
"Horton Public Library",67357,1,,,
"Horton Public Library",67361,1,,,
"Horton Public Library",67401,1,,,
"Horton Public Library",67410,1,,,
"Horton Public Library",67432,1,,,
"Horton Public Library",67437,1,,,
"Horton Public Library",67439,1,,,
"Horton Public Library",67456,1,,,
"Horton Public Library",67460,1,,,
"Horton Public Library",67467,2,,,
"Horton Public Library",67501,1,,,
