branchname,ZIP_CODE,BORROWER_COUNT,RENEWED_LM,ADDED_LM,DELETED_LM
"Hiawatha, Morrill Public Library",66058,3,,,
"Hiawatha, Morrill Public Library",66067,2,,,
"Hiawatha, Morrill Public Library",66071,1,,,
"Hiawatha, Morrill Public Library",66087,14,,,
"Hiawatha, Morrill Public Library",66090,2,,,
"Hiawatha, Morrill Public Library",66094,46,,,1
"Hiawatha, Morrill Public Library",66202,1,,,
"Hiawatha, Morrill Public Library",66408,2,,,
"Hiawatha, Morrill Public Library",66411,1,,,
"Hiawatha, Morrill Public Library",66415,1,,,
"Hiawatha, Morrill Public Library",66417,1,,,
"Hiawatha, Morrill Public Library",66423,1,,,
"Hiawatha, Morrill Public Library",66424,25,1,,1
"Hiawatha, Morrill Public Library",66425,47,1,1,2
"Hiawatha, Morrill Public Library",66427,1,,,
"Hiawatha, Morrill Public Library",66428,1,,,
"Hiawatha, Morrill Public Library",66432,1,,,
"Hiawatha, Morrill Public Library",66434,1857,46,16,15
"Hiawatha, Morrill Public Library",66436,4,,,
"Hiawatha, Morrill Public Library",66439,135,4,1,1
"Hiawatha, Morrill Public Library",66441,1,,,
"Hiawatha, Morrill Public Library",66451,1,,,
"Hiawatha, Morrill Public Library",66502,1,,,
"Hiawatha, Morrill Public Library",66508,1,,,
"Hiawatha, Morrill Public Library",66515,23,1,,1
"Hiawatha, Morrill Public Library",66516,1,,,
"Hiawatha, Morrill Public Library",66524,1,,,
"Hiawatha, Morrill Public Library",66527,58,2,,
"Hiawatha, Morrill Public Library",66532,119,4,2,5
"Hiawatha, Morrill Public Library",66534,20,,,
"Hiawatha, Morrill Public Library",66536,1,,,
"Hiawatha, Morrill Public Library",66538,1,,,
"Hiawatha, Morrill Public Library",66547,2,,,
"Hiawatha, Morrill Public Library",66550,1,,,
"Hiawatha, Morrill Public Library",66552,1,,,
"Hiawatha, Morrill Public Library",66607,2,,,
"Hiawatha, Morrill Public Library",66615,1,,,
"Hiawatha, Morrill Public Library",66701,1,,,
"Hiawatha, Morrill Public Library",66720,1,,,
"Hiawatha, Morrill Public Library",66725,1,,,
"Hiawatha, Morrill Public Library",66733,1,,,
"Hiawatha, Morrill Public Library",66736,1,,,
"Hiawatha, Morrill Public Library",66743,1,,,
"Hiawatha, Morrill Public Library",66749,2,,,
"Hiawatha, Morrill Public Library",66762,1,,,
"Hiawatha, Morrill Public Library",66801,1,,,
"Hiawatha, Morrill Public Library",66839,2,,,
"Hiawatha, Morrill Public Library",66846,2,,,
"Hiawatha, Morrill Public Library",66852,1,,,
"Hiawatha, Morrill Public Library",66857,1,,,
"Hiawatha, Morrill Public Library",66861,1,,,
"Hiawatha, Morrill Public Library",66871,1,,,
"Hiawatha, Morrill Public Library",66901,1,,,
"Hiawatha, Morrill Public Library",66935,1,,,
"Hiawatha, Morrill Public Library",66949,1,,,
"Hiawatha, Morrill Public Library",67002,1,,,
"Hiawatha, Morrill Public Library",67005,1,,,
"Hiawatha, Morrill Public Library",67010,1,,,
"Hiawatha, Morrill Public Library",67026,1,,,
"Hiawatha, Morrill Public Library",67037,1,,,
"Hiawatha, Morrill Public Library",67039,1,,,
"Hiawatha, Morrill Public Library",67042,2,,,
"Hiawatha, Morrill Public Library",67045,1,,,
"Hiawatha, Morrill Public Library",67062,1,,,
"Hiawatha, Morrill Public Library",67063,2,,,
"Hiawatha, Morrill Public Library",67114,1,,,
"Hiawatha, Morrill Public Library",67147,1,,,
"Hiawatha, Morrill Public Library",67156,1,,,
"Hiawatha, Morrill Public Library",67219,1,,,
"Hiawatha, Morrill Public Library",67301,1,,,
"Hiawatha, Morrill Public Library",67337,1,,,
"Hiawatha, Morrill Public Library",67357,1,,,
"Hiawatha, Morrill Public Library",67401,1,,,
"Hiawatha, Morrill Public Library",67410,1,,,
"Hiawatha, Morrill Public Library",67420,1,,,
"Hiawatha, Morrill Public Library",67432,1,,,
"Hiawatha, Morrill Public Library",67437,1,,,
"Hiawatha, Morrill Public Library",67439,2,,,
"Hiawatha, Morrill Public Library",67456,1,,,
"Hiawatha, Morrill Public Library",67460,1,,,
"Hiawatha, Morrill Public Library",67467,1,,,
"Hiawatha, Morrill Public Library",67501,1,,,
"Hiawatha, Morrill Public Library",67530,1,,,
"Hiawatha, Morrill Public Library",67550,1,,,
"Hiawatha, Morrill Public Library",67558,1,,,
"Hiawatha, Morrill Public Library",67579,1,,,
"Hiawatha, Morrill Public Library",67601,1,,,
"Hiawatha, Morrill Public Library",67654,1,,,
"Hiawatha, Morrill Public Library",67663,1,,,
"Hiawatha, Morrill Public Library",67665,1,,,
"Hiawatha, Morrill Public Library",67672,1,,,
"Hiawatha, Morrill Public Library",67701,1,,,
"Hiawatha, Morrill Public Library",67735,1,,,
"Hiawatha, Morrill Public Library",67736,1,,,
"Hiawatha, Morrill Public Library",67748,1,,,
"Hiawatha, Morrill Public Library",67801,1,,,
"Hiawatha, Morrill Public Library",67831,1,,,
"Hiawatha, Morrill Public Library",67835,1,,,
"Hiawatha, Morrill Public Library",67839,1,,,
"Hiawatha, Morrill Public Library",67846,1,,,
"Hiawatha, Morrill Public Library",67860,1,,,
"Hiawatha, Morrill Public Library",67864,1,,,
"Hiawatha, Morrill Public Library",67878,1,,,
"Hiawatha, Morrill Public Library",67880,1,,,
"Hiawatha, Morrill Public Library",67901,1,,,
"Hiawatha, Morrill Public Library",67951,1,,,
"Hiawatha, Morrill Public Library",68337,1,,,
"Hiawatha, Morrill Public Library",68355,17,,,1
"Hiawatha, Morrill Public Library",68376,2,,,
"Highland Community College",-,36,,,
"Highland Community College",0,862,2,8,10
"Highland Community College",64079,7,,,
"Highland Community College",64098,2,,,
"Highland Community College",64114,6,,,
"Highland Community College",64118,5,,,
"Highland Community College",64133,10,,,
"Highland Community College",64138,8,,,
"Highland Community College",64151,5,,,
"Highland Community College",64152,5,,,
"Highland Community College",64440,2,,,
"Highland Community College",64484,6,,,
"Highland Community College",64485,25,,,
"Highland Community College",64501,22,,,
"Highland Community College",64503,45,,,
"Highland Community College",64504,31,,,
"Highland Community College",64505,36,,,
"Highland Community College",64506,60,,,
"Highland Community College",64507,34,1,,
"Highland Community College",66002,543,,,
"Highland Community College",66006,7,,,
"Highland Community College",66007,6,,,
"Highland Community College",66008,16,,,
"Highland Community College",66012,11,,,
"Highland Community College",66016,28,,,
"Highland Community College",66017,20,,,
"Highland Community College",66018,2,,,
"Highland Community College",66020,41,,,
"Highland Community College",66023,67,,,
"Highland Community College",66024,38,,,
"Highland Community College",66025,8,,,
"Highland Community College",66027,5,,,
"Highland Community College",66030,4,,,
"Highland Community College",66032,2,,,
"Highland Community College",66035,91,,,
"Highland Community College",66040,1,,,
"Highland Community College",66041,40,,,
"Highland Community College",66043,17,,,
"Highland Community College",66044,28,,,
"Highland Community College",66046,16,,,
"Highland Community College",66047,21,,,
"Highland Community College",66048,157,,,2
"Highland Community College",66049,59,,,
"Highland Community College",66050,31,,,
"Highland Community College",66052,1,,,
"Highland Community College",66053,4,,,
"Highland Community College",66054,59,,,
"Highland Community College",66058,14,,,
"Highland Community College",66060,43,1,,
"Highland Community College",66061,16,,,
"Highland Community College",66062,22,,,
"Highland Community College",66064,5,,,
"Highland Community College",66066,55,,,
"Highland Community College",66067,10,,,
"Highland Community College",66070,59,,,
"Highland Community College",66071,2,,,
"Highland Community College",66073,50,,,
"Highland Community College",66079,1,,,
"Highland Community College",66083,7,,,
"Highland Community College",66086,10,,,1
"Highland Community College",66087,156,,,1
"Highland Community College",66088,98,,,
"Highland Community College",66090,147,,,
"Highland Community College",66094,15,,,
"Highland Community College",66097,40,,,
"Highland Community College",66101,1,,,
"Highland Community College",66102,6,,,
"Highland Community College",66103,1,,,
"Highland Community College",66104,15,,,
"Highland Community College",66106,6,,,
"Highland Community College",66109,11,,,
"Highland Community College",66111,5,,,
"Highland Community College",66112,3,,,
"Highland Community College",66202,4,,,
"Highland Community College",66203,4,,,
"Highland Community College",66205,3,,,
"Highland Community College",66208,2,,,
"Highland Community College",66210,1,,,
"Highland Community College",66212,5,,,
"Highland Community College",66213,8,,,
"Highland Community College",66214,2,,,
"Highland Community College",66215,6,,,
"Highland Community College",66216,1,,,
"Highland Community College",66217,1,,,
"Highland Community College",66219,5,,,
"Highland Community College",66220,5,,,
"Highland Community College",66221,4,,,
"Highland Community College",66223,5,,,
"Highland Community College",66226,10,,,
"Highland Community College",66227,2,,,
"Highland Community College",66401,56,,,
"Highland Community College",66402,10,,,
"Highland Community College",66403,40,,,
"Highland Community College",66404,32,,,
"Highland Community College",66406,14,,,
"Highland Community College",66407,18,,,
"Highland Community College",66408,20,,,
"Highland Community College",66409,17,,,
"Highland Community College",66411,30,,,
"Highland Community College",66412,10,,,
"Highland Community College",66413,6,,,
"Highland Community College",66414,3,,,
"Highland Community College",66415,41,,,
"Highland Community College",66416,18,,,
"Highland Community College",66417,29,,,
"Highland Community College",66418,10,,,
"Highland Community College",66419,17,,,
"Highland Community College",66422,13,,,
"Highland Community College",66423,3,,,
"Highland Community College",66424,21,,,
"Highland Community College",66425,19,,,
"Highland Community College",66427,75,,,
"Highland Community College",66428,18,,,
"Highland Community College",66429,17,,,
"Highland Community College",66431,3,,,
"Highland Community College",66432,14,,,
"Highland Community College",66434,220,,,
"Highland Community College",66436,252,,,
"Highland Community College",66438,11,,,
"Highland Community College",66439,113,,,
"Highland Community College",66440,42,,,
"Highland Community College",66441,12,,,
"Highland Community College",66451,1,,,
"Highland Community College",66501,8,,,
"Highland Community College",66502,339,,,
"Highland Community College",66503,97,,,
"Highland Community College",66507,45,,,
"Highland Community College",66508,161,,,
"Highland Community College",66509,54,,,
"Highland Community College",66510,1,,,
"Highland Community College",66512,93,,,
"Highland Community College",66515,19,,,
"Highland Community College",66516,12,,,
"Highland Community College",66520,13,,,
"Highland Community College",66521,67,,,
"Highland Community College",66522,3,,,
"Highland Community College",66523,9,,,
"Highland Community College",66524,1,,,
"Highland Community College",66526,28,,,
"Highland Community College",66527,8,,,
"Highland Community College",66531,13,,,
"Highland Community College",66532,36,1,,
"Highland Community College",66533,54,,,
"Highland Community College",66534,194,,,
"Highland Community College",66535,93,,,
"Highland Community College",66536,164,,,
"Highland Community College",66537,1,,,
"Highland Community College",66538,143,,,1
"Highland Community College",66539,22,,,
"Highland Community College",66540,16,,,
"Highland Community College",66541,8,,,
"Highland Community College",66542,16,,,
"Highland Community College",66543,2,,,
"Highland Community College",66544,15,,,
"Highland Community College",66547,363,,,
"Highland Community College",66548,31,,,
"Highland Community College",66549,39,,,
"Highland Community College",66550,35,,,
"Highland Community College",66552,11,,,
"Highland Community College",66604,88,,,
"Highland Community College",66605,53,,,
"Highland Community College",66606,37,,,
"Highland Community College",66607,20,,,
"Highland Community College",66608,13,,,
"Highland Community College",66609,16,,,
"Highland Community College",66610,22,,,
"Highland Community College",66611,38,,,
"Highland Community College",66612,3,,,
"Highland Community College",66614,111,,,
"Highland Community College",66615,18,,,
"Highland Community College",66616,23,,,
"Highland Community College",66617,81,,,
"Highland Community College",66618,65,,,
"Highland Community College",66619,9,,,
"Highland Community College",66701,1,,,
"Highland Community College",66713,2,,,
"Highland Community College",66743,3,,,
"Highland Community College",66762,3,,,
"Highland Community College",66801,8,,,
"Highland Community College",66846,2,,,
"Highland Community College",66854,1,,,
"Highland Community College",66856,1,,,
"Highland Community College",66860,1,,,
"Highland Community College",66861,1,,,
"Highland Community College",66868,2,,,
"Highland Community College",66871,1,,,
"Highland Community College",66901,4,,,
"Highland Community College",66945,12,,,
"Highland Community College",66949,1,,,
"Highland Community College",66968,4,,,
"Highland Community College",67002,2,,,
"Highland Community College",67003,3,,,
"Highland Community College",67005,1,,,
"Highland Community College",67037,1,,,
"Highland Community College",67042,1,,,
"Highland Community College",67052,3,,,
"Highland Community College",67060,1,,,
"Highland Community College",67110,1,,,
"Highland Community College",67114,2,,,
"Highland Community College",67124,1,,,
"Highland Community College",67144,1,,,
"Highland Community College",67156,1,,,
"Highland Community College",67212,4,,,
"Highland Community College",67219,1,,,
"Highland Community College",67337,2,,,
"Highland Community College",67401,26,,,
"Highland Community College",67410,9,,,
"Highland Community College",67420,1,,,
"Highland Community College",67432,7,,,
"Highland Community College",67456,4,,,
"Highland Community College",67460,1,,,
"Highland Community College",67487,4,,,
"Highland Community College",67501,6,,,
"Highland Community College",67522,1,,,
"Highland Community College",67530,1,,,
"Highland Community College",67601,5,,,
"Highland Community College",67645,1,,,
"Highland Community College",67663,1,,,
"Highland Community College",67701,1,,,
"Highland Community College",67735,1,,,
"Highland Community College",67801,1,,,
"Highland Community College",67834,1,,,
"Highland Community College",67835,1,,,
"Highland Community College",67839,1,,,
"Highland Community College",67846,2,,,
"Highland Community College",67860,2,,,
"Highland Community College",67861,1,,,
"Highland Community College",67880,1,,,
"Highland Community College",67901,2,,,
"Highland Community College",67951,1,,,
"Highland Community College",68337,2,,,
"Highland Community College",68345,2,,,
"Highland Community College",68355,22,,,
"Highland Community College",68376,2,,,
"Highland Community College",68420,3,,,
"Holton, Beck-Bookman Library",-,3,,,
"Holton, Beck-Bookman Library",0,62,,24,
"Holton, Beck-Bookman Library",66002,1,,,
"Holton, Beck-Bookman Library",66006,2,,,
"Holton, Beck-Bookman Library",66012,1,,,
"Holton, Beck-Bookman Library",66017,1,,,
"Holton, Beck-Bookman Library",66023,3,,,
"Holton, Beck-Bookman Library",66032,1,,,
"Holton, Beck-Bookman Library",66035,3,,,
"Holton, Beck-Bookman Library",66040,2,,,
"Holton, Beck-Bookman Library",66043,1,,,
"Holton, Beck-Bookman Library",66044,1,,,
"Holton, Beck-Bookman Library",66048,1,,,
"Holton, Beck-Bookman Library",66049,2,,,
"Holton, Beck-Bookman Library",66052,1,,,
"Holton, Beck-Bookman Library",66053,1,,,
"Holton, Beck-Bookman Library",66054,1,,,
"Holton, Beck-Bookman Library",66056,1,,,
"Holton, Beck-Bookman Library",66058,14,1,,
"Holton, Beck-Bookman Library",66060,1,,,
"Holton, Beck-Bookman Library",66061,1,,,
"Holton, Beck-Bookman Library",66064,1,,,
"Holton, Beck-Bookman Library",66066,1,,,
"Holton, Beck-Bookman Library",66067,1,,,
"Holton, Beck-Bookman Library",66070,2,,,
"Holton, Beck-Bookman Library",66072,1,,,
"Holton, Beck-Bookman Library",66075,1,,,
"Holton, Beck-Bookman Library",66076,1,,,
"Holton, Beck-Bookman Library",66080,1,,,
"Holton, Beck-Bookman Library",66086,1,,,
"Holton, Beck-Bookman Library",66087,1,,,
"Holton, Beck-Bookman Library",66088,8,1,,
"Holton, Beck-Bookman Library",66092,1,,,
"Holton, Beck-Bookman Library",66097,1,,,
"Holton, Beck-Bookman Library",66102,1,,,
"Holton, Beck-Bookman Library",66408,1,,,
"Holton, Beck-Bookman Library",66411,2,,,
"Holton, Beck-Bookman Library",66413,1,,,
"Holton, Beck-Bookman Library",66415,2,,,
"Holton, Beck-Bookman Library",66416,122,1,,1
"Holton, Beck-Bookman Library",66417,4,,,
"Holton, Beck-Bookman Library",66418,29,,,
"Holton, Beck-Bookman Library",66419,95,1,,
"Holton, Beck-Bookman Library",66422,3,,,
"Holton, Beck-Bookman Library",66423,1,,,
"Holton, Beck-Bookman Library",66424,2,,,
"Holton, Beck-Bookman Library",66425,3,,,
"Holton, Beck-Bookman Library",66427,2,,,
"Holton, Beck-Bookman Library",66428,11,,,
"Holton, Beck-Bookman Library",66432,27,1,1,
"Holton, Beck-Bookman Library",66434,4,,,
"Holton, Beck-Bookman Library",66436,2350,36,13,32
"Holton, Beck-Bookman Library",66439,26,,,
"Holton, Beck-Bookman Library",66440,117,,,3
"Holton, Beck-Bookman Library",66441,1,,,
"Holton, Beck-Bookman Library",66451,1,,,
"Holton, Beck-Bookman Library",66502,1,,,
"Holton, Beck-Bookman Library",66508,2,,,
"Holton, Beck-Bookman Library",66509,438,5,2,4
"Holton, Beck-Bookman Library",66512,2,,,
"Holton, Beck-Bookman Library",66516,57,1,,2
"Holton, Beck-Bookman Library",66521,16,,,
"Holton, Beck-Bookman Library",66523,1,,,
"Holton, Beck-Bookman Library",66527,4,,,
"Holton, Beck-Bookman Library",66531,1,,,
"Holton, Beck-Bookman Library",66534,4,,,
"Holton, Beck-Bookman Library",66536,1,,,
"Holton, Beck-Bookman Library",66540,116,3,,1
"Holton, Beck-Bookman Library",66546,1,,,
"Holton, Beck-Bookman Library",66547,1,,,
"Holton, Beck-Bookman Library",66548,1,,,
"Holton, Beck-Bookman Library",66549,1,,,
"Holton, Beck-Bookman Library",66550,39,2,,
"Holton, Beck-Bookman Library",66552,56,2,1,1
"Holton, Beck-Bookman Library",66604,5,,,
"Holton, Beck-Bookman Library",66605,1,,,
"Holton, Beck-Bookman Library",66606,2,,,
"Holton, Beck-Bookman Library",66607,6,,,
"Holton, Beck-Bookman Library",66608,3,,,
"Holton, Beck-Bookman Library",66609,2,,,
"Holton, Beck-Bookman Library",66611,3,,,
"Holton, Beck-Bookman Library",66612,1,,,
"Holton, Beck-Bookman Library",66614,3,,,
"Holton, Beck-Bookman Library",66615,1,,,
"Holton, Beck-Bookman Library",66616,3,,1,
"Holton, Beck-Bookman Library",66617,7,,,
"Holton, Beck-Bookman Library",66618,7,,,
"Holton, Beck-Bookman Library",66619,6,1,,
"Holton, Beck-Bookman Library",66701,2,,,
"Holton, Beck-Bookman Library",66713,1,,,
"Holton, Beck-Bookman Library",66720,1,,,
"Holton, Beck-Bookman Library",66725,1,,,
"Holton, Beck-Bookman Library",66733,1,,,
"Holton, Beck-Bookman Library",66736,1,,,
"Holton, Beck-Bookman Library",66743,1,,,
"Holton, Beck-Bookman Library",66748,1,,,
"Holton, Beck-Bookman Library",66749,2,,,
"Holton, Beck-Bookman Library",66762,1,,,
"Holton, Beck-Bookman Library",66801,1,,,
"Holton, Beck-Bookman Library",66833,1,,,
"Holton, Beck-Bookman Library",66835,1,,,
"Holton, Beck-Bookman Library",66839,2,,,
"Holton, Beck-Bookman Library",66846,2,,,
"Holton, Beck-Bookman Library",66854,1,,,
"Holton, Beck-Bookman Library",66856,1,,,
"Holton, Beck-Bookman Library",66857,1,,,
"Holton, Beck-Bookman Library",66860,1,,,
"Holton, Beck-Bookman Library",66861,1,,,
"Holton, Beck-Bookman Library",66871,1,,,
"Holton, Beck-Bookman Library",66901,2,,,
"Holton, Beck-Bookman Library",66935,1,,,
"Holton, Beck-Bookman Library",66945,1,,,
"Holton, Beck-Bookman Library",66949,1,,,
"Holton, Beck-Bookman Library",66967,1,,,
"Holton, Beck-Bookman Library",66968,1,,,
"Holton, Beck-Bookman Library",67002,2,,,
"Holton, Beck-Bookman Library",67003,2,,,
"Holton, Beck-Bookman Library",67005,1,,,
"Holton, Beck-Bookman Library",67010,2,,,
"Holton, Beck-Bookman Library",67026,1,,,
"Holton, Beck-Bookman Library",67037,1,,,
"Holton, Beck-Bookman Library",67039,1,,,
"Holton, Beck-Bookman Library",67042,2,,,
"Holton, Beck-Bookman Library",67045,2,,,
"Holton, Beck-Bookman Library",67052,1,,,
"Holton, Beck-Bookman Library",67060,2,,,
"Holton, Beck-Bookman Library",67062,2,,,
"Holton, Beck-Bookman Library",67063,2,,,
"Holton, Beck-Bookman Library",67104,2,,,
"Holton, Beck-Bookman Library",67107,1,,,
"Holton, Beck-Bookman Library",67110,1,,,
"Holton, Beck-Bookman Library",67114,1,,,
"Holton, Beck-Bookman Library",67124,3,,,
"Holton, Beck-Bookman Library",67144,2,,,
"Holton, Beck-Bookman Library",67147,1,,,
"Holton, Beck-Bookman Library",67154,2,,,
