branchname,ZIP_CODE,BORROWER_COUNT,RENEWED_LM,ADDED_LM,DELETED_LM
"Hiawatha, Morrill Public Library",66044,7,,,
"Hiawatha, Morrill Public Library",66049,3,,,
"Hiawatha, Morrill Public Library",66053,2,,,
"Hiawatha, Morrill Public Library",66058,3,,,
"Hiawatha, Morrill Public Library",66067,2,,,
"Hiawatha, Morrill Public Library",66071,1,,,
"Hiawatha, Morrill Public Library",66087,13,,,
"Hiawatha, Morrill Public Library",66090,3,,,
"Hiawatha, Morrill Public Library",66094,51,,,
"Hiawatha, Morrill Public Library",66202,1,,,
"Hiawatha, Morrill Public Library",66408,2,,,
"Hiawatha, Morrill Public Library",66411,1,,,
"Hiawatha, Morrill Public Library",66415,1,,,
"Hiawatha, Morrill Public Library",66417,1,,,
"Hiawatha, Morrill Public Library",66419,1,,,
"Hiawatha, Morrill Public Library",66423,1,,,
"Hiawatha, Morrill Public Library",66424,24,1,,
"Hiawatha, Morrill Public Library",66425,46,1,,
"Hiawatha, Morrill Public Library",66427,1,,,
"Hiawatha, Morrill Public Library",66428,1,,,
"Hiawatha, Morrill Public Library",66432,1,,,
"Hiawatha, Morrill Public Library",66434,1906,39,13,
"Hiawatha, Morrill Public Library",66436,5,,,
"Hiawatha, Morrill Public Library",66439,135,5,,
"Hiawatha, Morrill Public Library",66441,1,,,
"Hiawatha, Morrill Public Library",66451,1,,,
"Hiawatha, Morrill Public Library",66502,1,,,
"Hiawatha, Morrill Public Library",66508,1,,,
"Hiawatha, Morrill Public Library",66515,23,,,
"Hiawatha, Morrill Public Library",66516,1,,,
"Hiawatha, Morrill Public Library",66524,1,,,
"Hiawatha, Morrill Public Library",66527,57,1,,
"Hiawatha, Morrill Public Library",66532,118,2,2,
"Hiawatha, Morrill Public Library",66534,21,2,1,
"Hiawatha, Morrill Public Library",66536,1,,,
"Hiawatha, Morrill Public Library",66538,1,,,
"Hiawatha, Morrill Public Library",66547,2,,,
"Hiawatha, Morrill Public Library",66550,1,,,
"Hiawatha, Morrill Public Library",66552,1,,,
"Hiawatha, Morrill Public Library",66607,2,,,
"Hiawatha, Morrill Public Library",66615,1,,,
"Hiawatha, Morrill Public Library",66701,1,,,
"Hiawatha, Morrill Public Library",66720,1,,,
"Hiawatha, Morrill Public Library",66725,1,,,
"Hiawatha, Morrill Public Library",66733,1,,,
"Hiawatha, Morrill Public Library",66736,1,,,
"Hiawatha, Morrill Public Library",66743,1,,,
"Hiawatha, Morrill Public Library",66749,2,,,
"Hiawatha, Morrill Public Library",66762,1,,,
"Hiawatha, Morrill Public Library",66801,1,,,
"Hiawatha, Morrill Public Library",66839,2,,,
"Hiawatha, Morrill Public Library",66846,2,,,
"Hiawatha, Morrill Public Library",66852,1,,,
"Hiawatha, Morrill Public Library",66857,1,,,
"Hiawatha, Morrill Public Library",66861,1,,,
"Hiawatha, Morrill Public Library",66871,1,,,
"Hiawatha, Morrill Public Library",66901,1,,,
"Hiawatha, Morrill Public Library",66935,1,,,
"Hiawatha, Morrill Public Library",66949,1,,,
"Hiawatha, Morrill Public Library",67002,1,,,
"Hiawatha, Morrill Public Library",67005,1,,,
"Hiawatha, Morrill Public Library",67010,1,,,
"Hiawatha, Morrill Public Library",67026,1,,,
"Hiawatha, Morrill Public Library",67037,1,,,
"Hiawatha, Morrill Public Library",67039,1,,,
"Hiawatha, Morrill Public Library",67042,1,,,
"Hiawatha, Morrill Public Library",67045,1,,,
"Hiawatha, Morrill Public Library",67062,1,,,
"Hiawatha, Morrill Public Library",67063,2,,,
"Hiawatha, Morrill Public Library",67114,1,,,
"Hiawatha, Morrill Public Library",67147,1,,,
"Hiawatha, Morrill Public Library",67152,1,,,
"Hiawatha, Morrill Public Library",67156,1,,,
"Hiawatha, Morrill Public Library",67219,1,,,
"Hiawatha, Morrill Public Library",67301,1,,,
"Hiawatha, Morrill Public Library",67337,1,,,
"Hiawatha, Morrill Public Library",67357,1,,,
"Hiawatha, Morrill Public Library",67401,1,,,
"Hiawatha, Morrill Public Library",67410,1,,,
"Hiawatha, Morrill Public Library",67420,1,,,
"Hiawatha, Morrill Public Library",67432,1,,,
"Hiawatha, Morrill Public Library",67437,1,,,
"Hiawatha, Morrill Public Library",67439,2,,,
"Hiawatha, Morrill Public Library",67456,1,,,
"Hiawatha, Morrill Public Library",67460,1,,,
"Hiawatha, Morrill Public Library",67467,1,,,
"Hiawatha, Morrill Public Library",67501,1,,,
"Hiawatha, Morrill Public Library",67530,1,,,
"Hiawatha, Morrill Public Library",67550,1,,,
"Hiawatha, Morrill Public Library",67558,1,,,
"Hiawatha, Morrill Public Library",67579,1,,,
"Hiawatha, Morrill Public Library",67601,1,,,
"Hiawatha, Morrill Public Library",67654,1,,,
"Hiawatha, Morrill Public Library",67663,1,,,
"Hiawatha, Morrill Public Library",67665,1,,,
"Hiawatha, Morrill Public Library",67669,1,,,
"Hiawatha, Morrill Public Library",67672,1,,,
"Hiawatha, Morrill Public Library",67701,1,,,
"Hiawatha, Morrill Public Library",67735,1,,,
"Hiawatha, Morrill Public Library",67736,1,,,
"Hiawatha, Morrill Public Library",67748,1,,,
"Hiawatha, Morrill Public Library",67801,1,,,
"Hiawatha, Morrill Public Library",67831,1,,,
"Hiawatha, Morrill Public Library",67835,1,,,
"Hiawatha, Morrill Public Library",67839,1,,,
"Hiawatha, Morrill Public Library",67846,1,,,
"Hiawatha, Morrill Public Library",67860,1,,,
"Hiawatha, Morrill Public Library",67864,1,,,
"Hiawatha, Morrill Public Library",67877,1,,,
"Hiawatha, Morrill Public Library",67878,1,,,
"Hiawatha, Morrill Public Library",67880,1,,,
"Hiawatha, Morrill Public Library",67901,1,,,
"Hiawatha, Morrill Public Library",67951,1,,,
"Hiawatha, Morrill Public Library",68337,1,,,
"Hiawatha, Morrill Public Library",68355,16,,,
"Hiawatha, Morrill Public Library",68376,2,,,
"Highland Community College",-,45,,,
"Highland Community College",0,766,2,1,21
"Highland Community College",64055,5,,,
"Highland Community College",64079,10,,,
"Highland Community College",64098,3,,,
"Highland Community College",64114,7,,,
"Highland Community College",64118,6,,,
"Highland Community College",64119,4,,,
"Highland Community College",64133,12,,,
"Highland Community College",64138,8,,,
"Highland Community College",64151,8,,,
"Highland Community College",64152,7,,,
"Highland Community College",64155,7,,,
"Highland Community College",64440,3,,,
"Highland Community College",64484,8,,,
"Highland Community College",64485,26,,,
"Highland Community College",64501,24,,,
"Highland Community College",64503,49,,,
"Highland Community College",64504,34,,,
"Highland Community College",64505,40,,,
"Highland Community College",64506,70,,,
"Highland Community College",64507,39,1,,
"Highland Community College",66002,670,,,
"Highland Community College",66006,7,,,
"Highland Community College",66007,9,,,
"Highland Community College",66008,23,,,
"Highland Community College",66012,12,,,
"Highland Community College",66016,35,,,
"Highland Community College",66017,27,,,
"Highland Community College",66018,4,,,
"Highland Community College",66020,44,,,
"Highland Community College",66023,80,,,
"Highland Community College",66024,41,,,
"Highland Community College",66025,8,,,
"Highland Community College",66027,17,,,
"Highland Community College",66030,8,,,
"Highland Community College",66032,3,,,
"Highland Community College",66035,130,,,1
"Highland Community College",66040,1,,,
"Highland Community College",66041,48,,,
"Highland Community College",66043,29,,,
"Highland Community College",66044,35,,,
"Highland Community College",66046,22,,,
"Highland Community College",66047,27,,,
"Highland Community College",66048,266,,,1
"Highland Community College",66049,76,,,
"Highland Community College",66050,38,,,
"Highland Community College",66052,1,,,
"Highland Community College",66053,7,,,
"Highland Community College",66054,73,,,
"Highland Community College",66058,17,,,
"Highland Community College",66060,60,,,
"Highland Community College",66061,24,,,
"Highland Community College",66062,30,,,
"Highland Community College",66064,5,,,
"Highland Community College",66066,68,,,
"Highland Community College",66067,12,,,
"Highland Community College",66070,82,,,
"Highland Community College",66071,4,,,
"Highland Community College",66073,61,,,
"Highland Community College",66075,3,,,
"Highland Community College",66079,1,,,
"Highland Community College",66083,7,,,
"Highland Community College",66086,11,,,
"Highland Community College",66087,169,,,
"Highland Community College",66088,113,,,1
"Highland Community College",66090,175,,,
"Highland Community College",66094,21,,,
"Highland Community College",66097,47,,,
"Highland Community College",66101,1,,,
"Highland Community College",66102,7,,,
"Highland Community College",66103,3,,,
"Highland Community College",66104,22,,,
"Highland Community College",66106,7,,,
"Highland Community College",66109,14,,,
"Highland Community College",66111,5,,,
"Highland Community College",66112,8,,,
"Highland Community College",66202,4,,,
"Highland Community College",66203,4,,,
"Highland Community College",66205,3,,,
"Highland Community College",66208,3,,,
"Highland Community College",66209,5,,,
"Highland Community College",66210,2,,,
"Highland Community College",66212,8,,,
"Highland Community College",66213,11,,,
"Highland Community College",66214,2,,,
"Highland Community College",66215,8,,,
"Highland Community College",66216,3,,,
"Highland Community College",66217,1,,,
"Highland Community College",66218,2,,,
"Highland Community College",66219,8,,,
"Highland Community College",66220,8,,,
"Highland Community College",66221,7,,,
"Highland Community College",66223,5,,,
"Highland Community College",66226,11,,,
"Highland Community College",66227,3,,,
"Highland Community College",66401,70,,,
"Highland Community College",66402,15,,,
"Highland Community College",66403,44,,,
"Highland Community College",66404,33,,,
"Highland Community College",66406,18,,,
"Highland Community College",66407,22,,,
"Highland Community College",66408,23,,,
"Highland Community College",66409,22,,,
"Highland Community College",66411,46,,,
"Highland Community College",66412,13,,,
"Highland Community College",66413,7,,,
"Highland Community College",66414,5,,,
"Highland Community College",66415,46,,,
"Highland Community College",66416,23,,,
"Highland Community College",66417,37,,,
"Highland Community College",66418,19,,,
"Highland Community College",66419,20,,,
"Highland Community College",66422,17,,,
"Highland Community College",66423,4,,,
"Highland Community College",66424,27,,,
"Highland Community College",66425,20,,,
"Highland Community College",66427,84,,,
"Highland Community College",66428,20,,,
"Highland Community College",66429,18,,,
"Highland Community College",66431,4,,,
"Highland Community College",66432,17,,,
"Highland Community College",66434,254,,,
"Highland Community College",66436,328,,,
"Highland Community College",66438,15,,,
"Highland Community College",66439,128,,,
"Highland Community College",66440,61,,,
"Highland Community College",66441,17,,,
"Highland Community College",66442,5,,,
"Highland Community College",66451,1,,,
"Highland Community College",66501,12,,,
"Highland Community College",66502,413,,,
"Highland Community College",66503,115,,,
"Highland Community College",66507,58,,,
"Highland Community College",66508,210,,,
"Highland Community College",66509,76,,,
"Highland Community College",66510,1,,,
"Highland Community College",66512,122,,,
"Highland Community College",66515,24,,,
"Highland Community College",66516,12,,,
"Highland Community College",66520,14,,,
"Highland Community College",66521,86,,,
"Highland Community College",66522,3,,,
"Highland Community College",66523,11,,,
"Highland Community College",66524,2,,,
"Highland Community College",66526,37,,,
"Highland Community College",66527,12,,,
"Highland Community College",66531,15,,,
"Highland Community College",66532,43,,,
"Highland Community College",66533,90,,,
"Highland Community College",66534,213,,,
"Highland Community College",66535,121,,,
"Highland Community College",66536,205,,,
"Highland Community College",66537,1,,,
"Highland Community College",66538,184,,,
"Highland Community College",66539,29,,,
"Highland Community College",66540,20,,,
"Highland Community College",66541,9,,,
"Highland Community College",66542,17,,,
"Highland Community College",66543,2,,,
"Highland Community College",66544,19,,,
"Highland Community College",66546,2,,,
"Highland Community College",66547,454,,,
"Highland Community College",66548,36,,,
"Highland Community College",66549,48,,,
"Highland Community College",66550,36,,,
"Highland Community College",66552,11,,,
"Highland Community College",66604,105,,,
"Highland Community College",66605,65,,,
"Highland Community College",66606,47,,,
"Highland Community College",66607,25,,,
"Highland Community College",66608,19,,,
"Highland Community College",66609,22,,,
"Highland Community College",66610,28,,,
"Highland Community College",66611,51,,,
"Highland Community College",66612,3,,,
"Highland Community College",66614,150,,,
"Highland Community College",66615,30,,,
"Highland Community College",66616,23,,,
"Highland Community College",66617,105,,,
"Highland Community College",66618,81,,,
"Highland Community College",66619,12,,,
"Highland Community College",66701,1,,,
"Highland Community College",66713,2,,,
"Highland Community College",66743,5,,,
"Highland Community College",66762,5,,,
"Highland Community College",66783,1,,,
"Highland Community College",66801,9,,,
"Highland Community College",66839,1,,,
"Highland Community College",66846,3,,,
"Highland Community College",66856,1,,,
"Highland Community College",66857,1,,,
"Highland Community College",66860,2,,,
"Highland Community College",66861,1,,,
"Highland Community College",66868,2,,,
"Highland Community College",66871,1,,,
"Highland Community College",66901,5,,,
"Highland Community College",66935,1,,,
"Highland Community College",66945,15,,,
"Highland Community College",66949,1,,,
"Highland Community College",66968,6,,,
"Highland Community College",67002,2,,,
"Highland Community College",67003,3,,,
"Highland Community College",67005,1,,,
"Highland Community College",67010,2,,,
"Highland Community College",67037,1,,,
"Highland Community College",67042,1,,,
"Highland Community College",67052,4,,,
"Highland Community College",67056,2,,,
"Highland Community College",67062,1,,,
"Highland Community College",67068,2,,,
"Highland Community College",67110,3,,,
"Highland Community College",67114,3,,,
"Highland Community College",67124,2,,,
"Highland Community College",67144,1,,,
"Highland Community College",67152,3,,,
"Highland Community College",67154,1,,,
"Highland Community College",67156,1,,,
"Highland Community College",67208,5,,,
"Highland Community College",67212,4,,,
"Highland Community College",67219,1,,,
"Highland Community College",67337,2,,,
"Highland Community College",67357,1,,,
"Highland Community College",67401,29,,,
"Highland Community College",67410,12,,,
"Highland Community College",67420,1,,,
"Highland Community College",67432,9,,,
"Highland Community College",67449,1,,,
"Highland Community College",67456,4,,,
"Highland Community College",67460,2,,,
"Highland Community College",67467,2,,,
"Highland Community College",67490,1,,,
"Highland Community College",67501,6,,,
"Highland Community College",67522,2,,,
"Highland Community College",67530,1,,,
"Highland Community College",67544,1,,,
"Highland Community College",67579,1,,,
"Highland Community College",67601,6,,,
"Highland Community College",67645,1,,,
"Highland Community College",67654,1,,,
"Highland Community College",67663,1,,,
"Highland Community College",67669,2,,,
"Highland Community College",67701,1,,,
"Highland Community College",67735,1,,,
"Highland Community College",67801,2,,,
"Highland Community College",67834,1,,,
"Highland Community College",67835,4,,,
"Highland Community College",67839,1,,,
"Highland Community College",67846,3,,,
"Highland Community College",67860,2,,,
"Highland Community College",67861,1,,,
"Highland Community College",67877,3,,,
"Highland Community College",67879,2,,,
"Highland Community College",67880,1,,,
"Highland Community College",67901,2,,,
"Highland Community College",67951,1,,,
"Highland Community College",68337,2,,,
"Highland Community College",68345,2,,,
"Highland Community College",68355,24,,,
"Highland Community College",68376,2,,,
"Highland Community College",68420,3,,,
"Holton, Beck-Bookman Library",-,3,,,
"Holton, Beck-Bookman Library",0,64,1,,
"Holton, Beck-Bookman Library",66002,1,,,
"Holton, Beck-Bookman Library",66006,2,,,
"Holton, Beck-Bookman Library",66012,1,,,
"Holton, Beck-Bookman Library",66017,1,,,
"Holton, Beck-Bookman Library",66023,3,,,
"Holton, Beck-Bookman Library",66032,1,,,
"Holton, Beck-Bookman Library",66035,3,,,
"Holton, Beck-Bookman Library",66040,2,,,
"Holton, Beck-Bookman Library",66043,1,,,
"Holton, Beck-Bookman Library",66044,1,,,
"Holton, Beck-Bookman Library",66048,1,,,
"Holton, Beck-Bookman Library",66049,3,,,
"Holton, Beck-Bookman Library",66052,1,,,
"Holton, Beck-Bookman Library",66053,1,,,
"Holton, Beck-Bookman Library",66056,1,,,
"Holton, Beck-Bookman Library",66058,16,,,
"Holton, Beck-Bookman Library",66060,1,,,
"Holton, Beck-Bookman Library",66061,1,,,
"Holton, Beck-Bookman Library",66064,1,,,
"Holton, Beck-Bookman Library",66066,1,,,
"Holton, Beck-Bookman Library",66067,1,,,
"Holton, Beck-Bookman Library",66070,2,,,
"Holton, Beck-Bookman Library",66071,1,,,
"Holton, Beck-Bookman Library",66072,1,,,
"Holton, Beck-Bookman Library",66075,1,,,
"Holton, Beck-Bookman Library",66076,1,,,
"Holton, Beck-Bookman Library",66080,1,,,
"Holton, Beck-Bookman Library",66086,1,,,
"Holton, Beck-Bookman Library",66087,1,,,
"Holton, Beck-Bookman Library",66088,10,,1,
"Holton, Beck-Bookman Library",66092,1,,,
"Holton, Beck-Bookman Library",66097,1,,,
"Holton, Beck-Bookman Library",66102,1,,,
"Holton, Beck-Bookman Library",66218,1,,,
"Holton, Beck-Bookman Library",66408,1,,,
"Holton, Beck-Bookman Library",66411,2,,,
"Holton, Beck-Bookman Library",66413,1,,,
"Holton, Beck-Bookman Library",66415,1,,,
"Holton, Beck-Bookman Library",66416,132,2,1,
"Holton, Beck-Bookman Library",66417,4,,,
"Holton, Beck-Bookman Library",66418,28,,,
"Holton, Beck-Bookman Library",66419,99,1,1,1
"Holton, Beck-Bookman Library",66422,2,,,
"Holton, Beck-Bookman Library",66423,1,,,
"Holton, Beck-Bookman Library",66424,1,,,
"Holton, Beck-Bookman Library",66425,2,,,
"Holton, Beck-Bookman Library",66427,2,,,
"Holton, Beck-Bookman Library",66428,12,,,
"Holton, Beck-Bookman Library",66432,27,,,
"Holton, Beck-Bookman Library",66434,5,,,
"Holton, Beck-Bookman Library",66436,2415,30,10,
"Holton, Beck-Bookman Library",66439,28,,,
"Holton, Beck-Bookman Library",66440,120,1,,
"Holton, Beck-Bookman Library",66441,1,,,
"Holton, Beck-Bookman Library",66451,1,,,
"Holton, Beck-Bookman Library",66502,1,,,
"Holton, Beck-Bookman Library",66508,2,,,
"Holton, Beck-Bookman Library",66509,443,3,1,
"Holton, Beck-Bookman Library",66512,2,,,
"Holton, Beck-Bookman Library",66516,63,2,,
"Holton, Beck-Bookman Library",66521,19,,,
"Holton, Beck-Bookman Library",66523,2,,,
"Holton, Beck-Bookman Library",66527,3,,,
"Holton, Beck-Bookman Library",66531,1,,,
"Holton, Beck-Bookman Library",66534,3,,,
"Holton, Beck-Bookman Library",66536,1,,,
"Holton, Beck-Bookman Library",66540,130,1,1,
"Holton, Beck-Bookman Library",66547,2,,,
"Holton, Beck-Bookman Library",66548,1,,,
"Holton, Beck-Bookman Library",66550,38,1,,
"Holton, Beck-Bookman Library",66552,58,,,
"Holton, Beck-Bookman Library",66604,5,,,
"Holton, Beck-Bookman Library",66605,1,,,
"Holton, Beck-Bookman Library",66606,3,,,
"Holton, Beck-Bookman Library",66607,5,,,
"Holton, Beck-Bookman Library",66608,4,,2,
"Holton, Beck-Bookman Library",66609,2,,,
"Holton, Beck-Bookman Library",66611,3,,,
"Holton, Beck-Bookman Library",66612,1,,,
"Holton, Beck-Bookman Library",66614,7,,,
"Holton, Beck-Bookman Library",66615,2,,,
"Holton, Beck-Bookman Library",66616,3,,,
"Holton, Beck-Bookman Library",66617,15,,,
"Holton, Beck-Bookman Library",66618,8,,,
"Holton, Beck-Bookman Library",66619,7,,,
"Holton, Beck-Bookman Library",66701,2,,,
"Holton, Beck-Bookman Library",66713,1,,,
"Holton, Beck-Bookman Library",66720,1,,,
"Holton, Beck-Bookman Library",66725,1,,,
"Holton, Beck-Bookman Library",66733,1,,,
"Holton, Beck-Bookman Library",66736,1,,,
"Holton, Beck-Bookman Library",66743,1,,,
"Holton, Beck-Bookman Library",66748,1,,,
"Holton, Beck-Bookman Library",66749,2,,,
"Holton, Beck-Bookman Library",66762,1,,,
"Holton, Beck-Bookman Library",66783,1,,,
"Holton, Beck-Bookman Library",66801,1,,,
"Holton, Beck-Bookman Library",66833,1,,,
"Holton, Beck-Bookman Library",66835,1,,,
"Holton, Beck-Bookman Library",66839,2,,,
"Holton, Beck-Bookman Library",66846,2,,,
"Holton, Beck-Bookman Library",66856,1,,,
"Holton, Beck-Bookman Library",66857,1,,,
"Holton, Beck-Bookman Library",66860,1,,,
"Holton, Beck-Bookman Library",66861,1,,,
"Holton, Beck-Bookman Library",66871,1,,,
"Holton, Beck-Bookman Library",66901,2,,,
"Holton, Beck-Bookman Library",66935,1,,,
"Holton, Beck-Bookman Library",66945,1,,,
"Holton, Beck-Bookman Library",66949,1,,,
"Holton, Beck-Bookman Library",66968,1,,,
"Holton, Beck-Bookman Library",67002,2,,,
"Holton, Beck-Bookman Library",67003,2,,,
"Holton, Beck-Bookman Library",67005,1,,,
"Holton, Beck-Bookman Library",67010,2,,,
"Holton, Beck-Bookman Library",67026,1,,,
"Holton, Beck-Bookman Library",67037,1,,,
"Holton, Beck-Bookman Library",67039,1,,,
"Holton, Beck-Bookman Library",67042,2,,,
"Holton, Beck-Bookman Library",67045,2,,,
"Holton, Beck-Bookman Library",67052,1,,,
"Holton, Beck-Bookman Library",67056,1,,,
"Holton, Beck-Bookman Library",67062,2,,,
"Holton, Beck-Bookman Library",67063,2,,,
"Holton, Beck-Bookman Library",67068,1,,,
"Holton, Beck-Bookman Library",67104,2,,,
"Holton, Beck-Bookman Library",67107,1,,,
"Holton, Beck-Bookman Library",67110,1,,,
"Holton, Beck-Bookman Library",67114,1,,,
"Holton, Beck-Bookman Library",67124,3,,,
"Holton, Beck-Bookman Library",67144,2,,,
"Holton, Beck-Bookman Library",67147,1,,,
"Holton, Beck-Bookman Library",67152,1,,,
"Holton, Beck-Bookman Library",67154,2,,,
"Holton, Beck-Bookman Library",67156,2,,,
"Holton, Beck-Bookman Library",67219,1,,,
"Holton, Beck-Bookman Library",67301,2,,,
"Holton, Beck-Bookman Library",67335,2,,,
"Holton, Beck-Bookman Library",67337,1,,,
"Holton, Beck-Bookman Library",67357,2,,,
"Holton, Beck-Bookman Library",67401,3,,,
"Holton, Beck-Bookman Library",67410,1,,,
"Holton, Beck-Bookman Library",67420,2,,,
"Holton, Beck-Bookman Library",67432,1,,,
"Holton, Beck-Bookman Library",67437,1,,,
"Holton, Beck-Bookman Library",67439,2,,,
"Holton, Beck-Bookman Library",67449,1,,,
"Holton, Beck-Bookman Library",67456,1,,,
"Holton, Beck-Bookman Library",67460,1,,,
"Holton, Beck-Bookman Library",67467,2,,,
"Holton, Beck-Bookman Library",67490,1,,,
"Holton, Beck-Bookman Library",67501,1,,,
"Holton, Beck-Bookman Library",67504,2,,,
"Holton, Beck-Bookman Library",67522,1,,,
"Holton, Beck-Bookman Library",67525,1,,,
"Holton, Beck-Bookman Library",67530,2,,,
"Holton, Beck-Bookman Library",67544,1,,,
"Holton, Beck-Bookman Library",67550,3,,,
"Holton, Beck-Bookman Library",67554,2,,,
"Holton, Beck-Bookman Library",67558,1,,,
"Holton, Beck-Bookman Library",67561,2,,,
"Holton, Beck-Bookman Library",67572,1,,,
"Holton, Beck-Bookman Library",67579,2,,,
"Holton, Beck-Bookman Library",67601,1,,,
"Holton, Beck-Bookman Library",67645,1,,,
"Holton, Beck-Bookman Library",67648,1,,,
"Holton, Beck-Bookman Library",67654,3,,,
"Holton, Beck-Bookman Library",67663,1,,,
"Holton, Beck-Bookman Library",67665,1,,,
"Holton, Beck-Bookman Library",67669,1,,,
"Holton, Beck-Bookman Library",67672,1,,,
"Holton, Beck-Bookman Library",67701,2,,,
"Holton, Beck-Bookman Library",67735,2,,,
"Holton, Beck-Bookman Library",67736,1,,,
"Holton, Beck-Bookman Library",67737,1,,,
"Holton, Beck-Bookman Library",67748,1,,,
"Holton, Beck-Bookman Library",67749,1,,,
"Holton, Beck-Bookman Library",67752,2,,,
"Holton, Beck-Bookman Library",67756,1,,,
"Holton, Beck-Bookman Library",67801,2,,,
"Holton, Beck-Bookman Library",67831,2,,,
"Holton, Beck-Bookman Library",67834,2,,,
"Holton, Beck-Bookman Library",67835,2,,,
"Holton, Beck-Bookman Library",67839,1,,,
"Holton, Beck-Bookman Library",67846,3,,,
"Holton, Beck-Bookman Library",67855,2,,,
"Holton, Beck-Bookman Library",67860,1,,,
"Holton, Beck-Bookman Library",67861,2,,,
"Holton, Beck-Bookman Library",67864,1,,,
"Holton, Beck-Bookman Library",67865,1,,,
"Holton, Beck-Bookman Library",67871,1,,,
"Holton, Beck-Bookman Library",67877,1,,,
"Holton, Beck-Bookman Library",67878,1,,,
"Holton, Beck-Bookman Library",67879,1,,,
"Holton, Beck-Bookman Library",67880,1,,,
"Holton, Beck-Bookman Library",67950,1,,,
"Holton, Beck-Bookman Library",67951,1,,,
"Horton Public Library",-,3,1,1,
"Horton Public Library",0,38,,2,
"Horton Public Library",64507,1,,,
"Horton Public Library",66002,2,,,
"Horton Public Library",66006,1,,,
"Horton Public Library",66007,1,,,
"Horton Public Library",66023,2,,,
"Horton Public Library",66025,1,,,
"Horton Public Library",66032,1,,,
"Horton Public Library",66035,1,,,
"Horton Public Library",66040,2,,,
"Horton Public Library",66041,1,,,
"Horton Public Library",66043,1,,,
"Horton Public Library",66048,1,,,
"Horton Public Library",66049,1,,,
"Horton Public Library",66053,1,,,
"Horton Public Library",66056,1,,,
"Horton Public Library",66058,19,,,
"Horton Public Library",66061,1,,,
"Horton Public Library",66062,1,,,
"Horton Public Library",66064,1,,,
"Horton Public Library",66067,2,,,
"Horton Public Library",66071,1,,,
"Horton Public Library",66075,1,,,
"Horton Public Library",66076,1,,,
"Horton Public Library",66080,1,,,
"Horton Public Library",66086,1,,,
"Horton Public Library",66087,1,,,
"Horton Public Library",66088,1,,,
"Horton Public Library",66094,2,,,
"Horton Public Library",66097,1,,1,
"Horton Public Library",66101,1,,,
"Horton Public Library",66408,1,,,
"Horton Public Library",66415,1,,,
"Horton Public Library",66423,1,,,
"Horton Public Library",66424,42,2,,
"Horton Public Library",66425,1,,,
"Horton Public Library",66427,1,,,
"Horton Public Library",66428,1,,,
"Horton Public Library",66429,1,,,
"Horton Public Library",66434,31,,,
"Horton Public Library",66436,5,,,
"Horton Public Library",66439,849,8,2,
"Horton Public Library",66440,2,,,
"Horton Public Library",66441,2,,,
"Horton Public Library",66451,1,,,
"Horton Public Library",66502,1,,,
"Horton Public Library",66508,2,,,
"Horton Public Library",66509,1,,,
"Horton Public Library",66515,1,,,
"Horton Public Library",66516,2,,,
"Horton Public Library",66521,1,,,
"Horton Public Library",66527,8,,,
"Horton Public Library",66531,1,,1,
"Horton Public Library",66532,2,,,
"Horton Public Library",66534,2,,,
"Horton Public Library",66536,2,,,
"Horton Public Library",66538,1,,,
"Horton Public Library",66540,1,,,
"Horton Public Library",66547,2,,1,
"Horton Public Library",66552,9,,,
"Horton Public Library",66606,1,,,
"Horton Public Library",66701,1,,,
"Horton Public Library",66713,1,,,
"Horton Public Library",66720,1,,,
"Horton Public Library",66725,1,,,
"Horton Public Library",66733,1,,,
"Horton Public Library",66736,1,,,
"Horton Public Library",66749,1,,,
"Horton Public Library",66762,1,,,
"Horton Public Library",66783,1,,,
"Horton Public Library",66801,1,,,
"Horton Public Library",66833,1,,,
"Horton Public Library",66835,1,,1,
"Horton Public Library",66839,3,,,
"Horton Public Library",66846,3,,,
"Horton Public Library",66852,1,,,
"Horton Public Library",66856,1,,,
"Horton Public Library",66857,1,,,
"Horton Public Library",66860,1,,,
"Horton Public Library",66871,1,,,
"Horton Public Library",66901,2,,,
"Horton Public Library",66935,1,,,
"Horton Public Library",67002,2,,,
"Horton Public Library",67005,1,,,
"Horton Public Library",67010,1,,,
"Horton Public Library",67026,1,,,
"Horton Public Library",67037,1,,,
"Horton Public Library",67039,1,,,
"Horton Public Library",67042,3,,,
"Horton Public Library",67045,1,,,
"Horton Public Library",67056,1,,,
"Horton Public Library",67062,1,,,
"Horton Public Library",67063,1,,,
"Horton Public Library",67068,1,,1,
"Horton Public Library",67104,1,,,
"Horton Public Library",67107,2,,,
"Horton Public Library",67110,1,,,
"Horton Public Library",67114,2,,,
"Horton Public Library",67144,1,,,
"Horton Public Library",67147,1,,,
"Horton Public Library",67152,1,,,
"Horton Public Library",67154,2,,,
"Horton Public Library",67156,1,,,
"Horton Public Library",67301,1,,,
"Horton Public Library",67335,1,,,
"Horton Public Library",67337,3,,1,
"Horton Public Library",67357,1,,,
"Horton Public Library",67401,1,,,
"Horton Public Library",67410,1,,,
"Horton Public Library",67432,1,,,
"Horton Public Library",67437,1,,,
"Horton Public Library",67439,1,,,
"Horton Public Library",67449,1,,,
"Horton Public Library",67456,1,,,
"Horton Public Library",67460,1,,,
"Horton Public Library",67467,2,,,
"Horton Public Library",67501,1,,,
"Horton Public Library",67530,2,,,
"Horton Public Library",67550,1,,,
"Horton Public Library",67554,3,,,
